date,site,month,year,season,MONTHID,TEMP_mean,TEMP_sd,TEMP_max,TEMP_min,day_range,MMM,hotspot,hotspot_above_1C,DHW_data
2022-05-18,OT,5,2022,spring,3,27.40435417,0.936473555,28.853,23.196,5.657,28.5874,-1.183045833,0,0
2022-05-19,HK,5,2022,spring,3,26.9939375,0.578329572,27.665,25.805,1.86,28.5874,-1.5934625,0,0
2022-05-19,HKS,5,2022,spring,3,27.0830625,0.706575443,28.357,25.805,2.552,28.5874,-1.5043375,0,0
2022-05-19,IT,5,2022,spring,3,26.54240278,0.794847844,27.468,22.333,5.135,28.5874,-2.044997222,0,0
2022-05-19,OT,5,2022,spring,3,27.49993056,0.796424402,29.053,24.641,4.412,28.5874,-1.087469444,0,0
2022-05-20,HK,5,2022,spring,3,27.58722917,0.382168778,28.555,27.272,1.283,28.5874,-1.000170833,0,0
2022-05-20,HKS,5,2022,spring,3,27.66804861,0.429496393,28.655,27.272,1.383,28.5874,-0.919351389,0,0
2022-05-20,IT,5,2022,spring,3,26.57099306,0.79159996,27.37,23.677,3.693,28.5874,-2.016406944,0,0
2022-05-20,OT,5,2022,spring,3,27.34885417,0.918536187,28.555,23.581,4.974,28.5874,-1.238545833,0,0
2022-05-21,HK,5,2022,spring,3,27.65552083,0.405284877,28.853,27.075,1.778,28.5874,-0.931879167,0,0
2022-05-21,HKS,5,2022,spring,3,27.80781944,0.644442196,29.352,26.683,2.669,28.5874,-0.779580556,0,0
2022-05-21,IT,5,2022,spring,3,26.03480556,0.653707129,27.075,23.484,3.591,28.5874,-2.552594444,0,0
2022-05-21,OT,5,2022,spring,3,27.0495,1.279336366,29.252,24.351,4.901,28.5874,-1.5379,0,0
2022-05-22,HK,5,2022,spring,3,27.14832639,0.306382887,27.567,26.585,0.982,28.5874,-1.439073611,0,0
2022-05-22,HKS,5,2022,spring,3,27.13526389,0.478330152,27.961,26.195,1.766,28.5874,-1.452136111,0,0
2022-05-22,IT,5,2022,spring,3,27.52740278,1.444567345,28.953,22.908,6.045,28.5874,-1.059997222,0,0
2022-05-22,OT,5,2022,spring,3,28.98202778,1.351959401,31.166,26,5.166,28.5874,0.394627778,0,0
2022-05-23,IT,5,2022,spring,3,28.27910417,0.720048811,29.152,25.125,4.027,28.5874,-0.308295833,0,0
2022-05-23,OT,5,2022,spring,3,29.29522222,0.590055164,31.472,27.665,3.807,28.5874,0.707822222,0,0
2022-05-24,HK,5,2022,spring,3,28.69545833,0.255157318,29.053,28.159,0.894,28.5874,0.108058333,0,0
2022-05-24,HKS,5,2022,spring,3,28.90551389,0.206144969,29.352,28.555,0.797,28.5874,0.318113889,0,0
2022-05-24,IT,5,2022,spring,3,28.28576389,0.520001372,29.152,26,3.152,28.5874,-0.301636111,0,0
2022-05-24,OT,5,2022,spring,3,28.81286111,0.74347685,30.154,26.292,3.862,28.5874,0.225461111,0,0
2022-05-25,HK,5,2022,spring,3,28.72370139,0.132468657,29.053,28.258,0.795,28.5874,0.136301389,0,0
2022-05-25,HKS,5,2022,spring,3,28.78728472,0.231471567,29.352,28.06,1.292,28.5874,0.199884722,0,0
2022-05-25,IT,5,2022,spring,3,27.39311806,0.775784228,28.357,24.931,3.426,28.5874,-1.194281944,0,0
2022-05-25,OT,5,2022,spring,3,28.25448611,0.731948802,29.853,25.416,4.437,28.5874,-0.332913889,0,0
2022-05-26,HK,5,2022,spring,3,28.56579167,0.158353189,29.152,28.06,1.092,28.5874,-0.021608333,0,0
2022-05-26,HKS,5,2022,spring,3,28.68870139,0.277943423,29.352,28.06,1.292,28.5874,0.101301389,0,0
2022-05-27,HK,5,2022,spring,3,28.4384375,0.217118598,28.754,28.159,0.595,28.5874,-0.1489625,0,0
2022-05-27,HKS,5,2022,spring,3,28.57686111,0.24364561,28.953,28.258,0.695,28.5874,-0.010538889,0,0
2022-05-27,IT,5,2022,spring,3,27.12965972,1.107896748,28.357,23.773,4.584,28.5874,-1.457740278,0,0
2022-05-27,OT,5,2022,spring,3,28.32834722,1.063365033,30.154,25.125,5.029,28.5874,-0.259052778,0,0
2022-05-28,HK,5,2022,spring,3,28.95318056,0.618584394,30.255,27.862,2.393,28.5874,0.365780556,0,0
2022-05-28,HKS,5,2022,spring,3,29.23125,0.796029013,30.862,28.06,2.802,28.5874,0.64385,0,0
2022-05-28,IT,5,2022,spring,3,27.15126389,0.731689261,28.06,24.158,3.902,28.5874,-1.436136111,0,0
2022-05-28,OT,5,2022,spring,3,28.55452083,0.910726836,30.659,25.708,4.951,28.5874,-0.032879167,0,0
2022-05-29,HK,5,2022,spring,3,29.91374306,0.723535606,31.064,29.053,2.011,28.5874,1.326343056,1.326343056,0.189477579
2022-05-29,HKS,5,2022,spring,3,30.1509375,0.860044675,31.676,28.953,2.723,28.5874,1.5635375,1.5635375,0.2233625
2022-05-29,IT,5,2022,spring,3,27.53834028,1.440091223,29.152,24.158,4.994,28.5874,-1.049059722,0,0
2022-05-29,OT,5,2022,spring,3,28.91188194,1.562165887,31.472,25.319,6.153,28.5874,0.324481944,0,0
2022-05-30,HK,5,2022,spring,3,30.03725,0.473344749,31.166,29.452,1.714,28.5874,1.44985,1.44985,0.207121429
2022-05-30,HKS,5,2022,spring,3,30.23035417,0.505205331,31.268,29.652,1.616,28.5874,1.642954167,1.642954167,0.234707738
2022-05-30,IT,5,2022,spring,3,27.82059028,0.950926434,29.252,26,3.252,28.5874,-0.766809722,0,0
2022-05-30,OT,5,2022,spring,3,29.03014583,1.26157714,30.862,25.513,5.349,28.5874,0.442745833,0,0
2022-05-31,HK,5,2022,spring,3,30.06384722,0.607377676,31.064,29.152,1.912,28.5874,1.476447222,1.476447222,0.210921032
2022-05-31,HKS,5,2022,spring,3,30.26442361,0.592088405,31.268,29.252,2.016,28.5874,1.677023611,1.677023611,0.239574802
2022-05-31,IT,5,2022,spring,3,28.01899306,1.218608587,29.652,24.545,5.107,28.5874,-0.568406944,0,0
2022-05-31,OT,5,2022,spring,3,29.47163194,1.645321418,32.086,23.773,8.313,28.5874,0.884231944,0,0
2022-06-01,HK,6,2022,summer,4,30.369625,0.499299634,31.166,29.352,1.814,28.5874,1.782225,1.782225,0.254603571
2022-06-01,HKS,6,2022,summer,4,30.59141667,0.514054955,31.37,29.652,1.718,28.5874,2.004016667,2.004016667,0.286288095
2022-06-01,IT,6,2022,summer,4,28.14055556,1.522182757,29.953,23.869,6.084,28.5874,-0.446844444,0,0
2022-06-01,OT,6,2022,summer,4,29.35259028,1.867418245,31.778,23.484,8.294,28.5874,0.765190278,0,0
2022-06-02,HK,6,2022,summer,4,30.480625,0.400945419,31.37,30.054,1.316,28.5874,1.893225,1.893225,0.270460714
2022-06-02,HKS,6,2022,summer,4,30.63816667,0.433888758,31.676,30.154,1.522,28.5874,2.050766667,2.050766667,0.292966667
2022-06-02,IT,6,2022,summer,4,27.64951389,1.703828174,29.252,23.966,5.286,28.5874,-0.937886111,0,0
2022-06-02,OT,6,2022,summer,4,28.59934722,1.685618537,30.76,23.1,7.66,28.5874,0.011947222,0,0
2022-06-03,HK,6,2022,summer,4,30.18347917,0.314123644,30.76,29.652,1.108,28.5874,1.596079167,1.596079167,0.22801131
2022-06-03,HKS,6,2022,summer,4,30.43836111,0.492021826,31.574,29.652,1.922,28.5874,1.850961111,1.850961111,0.264423016
2022-06-03,IT,6,2022,summer,4,27.83572917,1.435165921,29.352,23.773,5.579,28.5874,-0.751670833,0,0
2022-06-03,OT,6,2022,summer,4,29.56516667,1.241580152,31.983,26.292,5.691,28.5874,0.977766667,0,0
2022-06-04,HK,6,2022,summer,4,29.48915972,0.309414192,30.054,28.953,1.101,28.5874,0.901759722,0,0
2022-06-04,HKS,6,2022,summer,4,29.60453472,0.294265232,30.054,29.152,0.902,28.5874,1.017134722,1.017134722,0.14530496
2022-06-04,IT,6,2022,summer,4,27.82211111,1.231914765,29.152,24.351,4.801,28.5874,-0.765288889,0,0
2022-06-04,OT,6,2022,summer,4,28.89021528,1.40091587,30.457,24.448,6.009,28.5874,0.302815278,0,0
2022-06-05,HK,6,2022,summer,4,29.22261806,0.265026216,29.652,28.754,0.898,28.5874,0.635218056,0,0
2022-06-05,HKS,6,2022,summer,4,29.34179861,0.269592352,29.752,28.853,0.899,28.5874,0.754398611,0,0
2022-06-05,IT,6,2022,summer,4,27.76486806,0.812791772,28.754,26,2.754,28.5874,-0.822531944,0,0
2022-06-05,OT,6,2022,summer,4,28.9444375,0.663082099,30.457,26.879,3.578,28.5874,0.3570375,0,0
2022-06-06,HK,6,2022,summer,4,29.13661806,0.250607848,29.652,28.853,0.799,28.5874,0.549218056,0,0
2022-06-06,HKS,6,2022,summer,4,29.24211806,0.259423985,29.853,28.953,0.9,28.5874,0.654718056,0,0
2022-06-06,IT,6,2022,summer,4,27.98813194,0.878990141,28.953,24.931,4.022,28.5874,-0.599268056,0,0
2022-06-06,OT,6,2022,summer,4,28.64030556,0.94810394,30.457,25.513,4.944,28.5874,0.052905556,0,0
2022-06-07,HK,6,2022,summer,4,28.808875,0.242871887,29.252,28.258,0.994,28.5874,0.221475,0,0
2022-06-07,HKS,6,2022,summer,4,28.91792361,0.252066427,29.452,28.357,1.095,28.5874,0.330523611,0,0
2022-06-07,IT,6,2022,summer,4,27.69713889,0.709793485,28.655,24.738,3.917,28.5874,-0.890261111,0,0
2022-06-07,OT,6,2022,summer,4,28.62589583,0.649346985,30.356,26.097,4.259,28.5874,0.038495833,0,0
2022-06-08,HK,6,2022,summer,4,28.58302083,0.453583193,29.452,27.862,1.59,28.5874,-0.004379167,0,0
2022-06-08,HKS,6,2022,summer,4,28.75482639,0.452273918,29.452,28.06,1.392,28.5874,0.167426389,0,0
2022-06-08,IT,6,2022,summer,4,28.22335417,0.699587635,28.953,26.195,2.758,28.5874,-0.364045833,0,0
2022-06-08,OT,6,2022,summer,4,29.36586111,0.796403609,31.472,27.173,4.299,28.5874,0.778461111,0,0
2022-06-09,HK,6,2022,summer,4,28.65852778,0.347606198,29.452,28.06,1.392,28.5874,0.071127778,0,0
2022-06-09,HKS,6,2022,summer,4,28.96913194,0.473100874,30.054,28.258,1.796,28.5874,0.381731944,0,0
2022-06-09,IT,6,2022,summer,4,28.59166667,0.366887266,29.053,27.764,1.289,28.5874,0.004266667,0,0
2022-06-09,OT,6,2022,summer,4,29.37579861,0.604013587,31.166,27.961,3.205,28.5874,0.788398611,0,0
2022-06-10,HK,6,2022,summer,4,29.10449306,0.401777502,30.054,28.456,1.598,28.5874,0.517093056,0,0
2022-06-10,HKS,6,2022,summer,4,29.28897222,0.439655029,30.054,28.555,1.499,28.5874,0.701572222,0,0
2022-06-10,IT,6,2022,summer,4,28.62740972,0.548347797,29.352,27.173,2.179,28.5874,0.040009722,0,0
2022-06-10,OT,6,2022,summer,4,29.558125,0.538136254,31.268,27.764,3.504,28.5874,0.970725,0,0
2022-06-11,HK,6,2022,summer,4,29.38056944,0.448702958,30.054,28.655,1.399,28.5874,0.793169444,0,0
2022-06-11,HKS,6,2022,summer,4,29.60925,0.455243937,30.457,28.853,1.604,28.5874,1.02185,1.02185,0.145978571
2022-06-11,IT,6,2022,summer,4,28.19209722,0.993521767,29.252,24.835,4.417,28.5874,-0.395302778,0,0
2022-06-11,OT,6,2022,summer,4,29.16054167,1.160994708,31.37,25.125,6.245,28.5874,0.573141667,0,0
2022-06-12,HK,6,2022,summer,4,29.48527083,0.560463185,30.659,28.655,2.004,28.5874,0.897870833,0,0
2022-06-12,HKS,6,2022,summer,4,29.70517361,0.569125109,30.76,28.853,1.907,28.5874,1.117773611,1.117773611,0.159681944
2022-06-12,IT,6,2022,summer,4,27.71379167,1.230955515,28.953,23.966,4.987,28.5874,-0.873608333,0,0
2022-06-12,OT,6,2022,summer,4,28.63191667,1.458342087,30.963,24.062,6.901,28.5874,0.044516667,0,0
2022-06-13,HK,6,2022,summer,4,29.53363194,0.496630405,30.356,28.853,1.503,28.5874,0.946231944,0,0
2022-06-13,HKS,6,2022,summer,4,29.70922222,0.536117178,30.558,29.053,1.505,28.5874,1.121822222,1.121822222,0.160260317
2022-06-13,IT,6,2022,summer,4,27.43927083,1.653345581,29.252,22.908,6.344,28.5874,-1.148129167,0,0
2022-06-13,OT,6,2022,summer,4,28.16456944,1.976151825,30.963,22.429,8.534,28.5874,-0.422830556,0,0
2022-06-14,HK,6,2022,summer,4,29.59177778,0.430404468,30.356,28.953,1.403,28.5874,1.004377778,1.004377778,0.14348254
2022-06-14,HKS,6,2022,summer,4,29.73523611,0.456193723,30.558,29.053,1.505,28.5874,1.147836111,1.147836111,0.163976587
2022-06-14,IT,6,2022,summer,4,26.71272917,2.202161968,28.853,21.282,7.571,28.5874,-1.874670833,0,0
2022-06-14,OT,6,2022,summer,4,27.42495833,2.292271036,30.457,22.238,8.219,28.5874,-1.162441667,0,0
2022-06-15,HK,6,2022,summer,4,29.57415278,0.364695127,30.457,28.953,1.504,28.5874,0.986752778,0,0
2022-06-15,HKS,6,2022,summer,4,29.74824306,0.39442828,30.862,29.053,1.809,28.5874,1.160843056,1.160843056,0.165834722
2022-06-15,IT,6,2022,summer,4,25.91644444,1.812289885,28.06,21.473,6.587,28.5874,-2.670955556,0,0
2022-06-15,OT,6,2022,summer,4,26.3340625,2.088370423,29.352,21.473,7.879,28.5874,-2.2533375,0,0
2022-06-16,HK,6,2022,summer,4,29.6388125,0.359837025,30.457,28.655,1.802,28.5874,1.0514125,1.0514125,0.150201786
2022-06-16,HKS,6,2022,summer,4,29.87595139,0.442887306,30.76,29.152,1.608,28.5874,1.288551389,1.288551389,0.18407877
2022-06-16,IT,6,2022,summer,4,25.14653472,1.121230692,26.292,22.238,4.054,28.5874,-3.440865278,0,0
2022-06-16,OT,6,2022,summer,4,25.71404861,1.499477174,28.357,21.855,6.502,28.5874,-2.873351389,0,0
2022-06-17,HK,6,2022,summer,4,29.68546528,0.362344076,30.558,29.152,1.406,28.5874,1.098065278,1.098065278,0.156866468
2022-06-17,HKS,6,2022,summer,4,29.95891667,0.566037997,31.268,29.352,1.916,28.5874,1.371516667,1.371516667,0.195930952
2022-06-17,IT,6,2022,summer,4,26.11250694,0.786308717,27.173,24.255,2.918,28.5874,-2.474893056,0,0
2022-06-17,OT,6,2022,summer,4,27.01652778,1.280624754,29.652,23.004,6.648,28.5874,-1.570872222,0,0
2022-06-18,HK,6,2022,summer,4,29.82217361,0.408245304,30.76,29.352,1.408,28.5874,1.234773611,1.234773611,0.17639623
2022-06-18,HKS,6,2022,summer,4,30.12338889,0.629500714,31.37,29.452,1.918,28.5874,1.535988889,1.535988889,0.219426984
2022-06-18,IT,6,2022,summer,4,26.85193056,1.22602408,28.357,22.908,5.449,28.5874,-1.735469444,0,0
2022-06-18,OT,6,2022,summer,4,28.05713194,1.267572959,30.76,24.351,6.409,28.5874,-0.530268056,0,0
2022-06-19,HK,6,2022,summer,4,29.70384028,0.445546881,30.76,29.053,1.707,28.5874,1.116440278,1.116440278,0.159491468
2022-06-19,HKS,6,2022,summer,4,29.91696528,0.553693124,30.963,29.252,1.711,28.5874,1.329565278,1.329565278,0.189937897
2022-06-19,IT,6,2022,summer,4,26.96715278,1.041292562,28.555,24.641,3.914,28.5874,-1.620247222,0,0
2022-06-19,OT,6,2022,summer,4,28.02479167,1.259591553,30.054,24.738,5.316,28.5874,-0.562608333,0,0
2022-06-20,HK,6,2022,summer,4,29.86027083,0.515690158,30.76,29.053,1.707,28.5874,1.272870833,1.272870833,0.18183869
2022-06-20,HKS,6,2022,summer,4,30.03213194,0.540587174,30.862,29.053,1.809,28.5874,1.444731944,1.444731944,0.206390278
2022-06-20,IT,6,2022,summer,4,26.85561806,1.056241708,28.555,24.545,4.01,28.5874,-1.731781944,0,0
2022-06-20,OT,6,2022,summer,4,27.879625,1.364249372,30.76,24.062,6.698,28.5874,-0.707775,0,0
2022-06-21,HK,6,2022,summer,4,30.17873611,0.345715109,30.963,29.752,1.211,28.5874,1.591336111,1.591336111,0.22733373
2022-06-21,HKS,6,2022,summer,4,30.327875,0.363583541,31.064,29.853,1.211,28.5874,1.740475,1.740475,0.248639286
2022-06-21,IT,6,2022,summer,4,27.52298611,1.238250328,28.953,24.158,4.795,28.5874,-1.064413889,0,0
2022-06-21,OT,6,2022,summer,4,28.39685417,1.44576956,30.862,24.931,5.931,28.5874,-0.190545833,0,0
2022-06-22,HK,6,2022,summer,4,30.16907639,0.413503048,30.963,29.552,1.411,28.5874,1.581676389,1.581676389,0.22595377
2022-06-22,HKS,6,2022,summer,4,30.31820833,0.39316638,30.963,29.652,1.311,28.5874,1.730808333,1.730808333,0.247258333
2022-06-22,IT,6,2022,summer,4,28.83159028,0.944916849,30.255,27.173,3.082,28.5874,0.244190278,0,0
2022-06-22,OT,6,2022,summer,4,29.73288194,1.030751444,32.6,27.665,4.935,28.5874,1.145481944,1.145481944,0.163640278
2022-06-23,HK,6,2022,summer,4,30.17999306,0.310509045,30.659,29.352,1.307,28.5874,1.592593056,1.592593056,0.227513294
2022-06-23,HKS,6,2022,summer,4,30.38159722,0.311427961,30.76,29.752,1.008,28.5874,1.794197222,1.794197222,0.256313889
2022-06-23,IT,6,2022,summer,4,29.68766667,0.682792272,30.659,26.585,4.074,28.5874,1.100266667,1.100266667,0.157180952
2022-06-23,OT,6,2022,summer,4,30.50976389,1.100631522,33.639,29.053,4.586,28.5874,1.922363889,1.922363889,0.274623413
2022-06-24,HK,6,2022,summer,4,29.89581944,0.515489375,30.76,29.053,1.707,28.5874,1.308419444,1.308419444,0.186917063
2022-06-24,HKS,6,2022,summer,4,30.17995139,0.489477248,31.064,29.352,1.712,28.5874,1.592551389,1.592551389,0.227507341
2022-06-24,IT,6,2022,summer,4,29.34990278,0.923874657,30.659,24.931,5.728,28.5874,0.762502778,0,0
2022-06-24,OT,6,2022,summer,4,30.85308333,0.999823393,32.704,28.853,3.851,28.5874,2.265683333,2.265683333,0.323669048
2022-06-25,HK,6,2022,summer,4,29.97534722,0.349570592,30.457,29.352,1.105,28.5874,1.387947222,1.387947222,0.198278175
2022-06-25,HKS,6,2022,summer,4,30.12634028,0.370906038,30.659,29.452,1.207,28.5874,1.538940278,1.538940278,0.219848611
2022-06-25,IT,6,2022,summer,4,29.75025,0.538337034,30.659,28.357,2.302,28.5874,1.16285,1.16285,0.166121429
2022-06-25,OT,6,2022,summer,4,30.82701389,1.412897063,33.535,27.37,6.165,28.5874,2.239613889,2.239613889,0.319944841
2022-06-26,HK,6,2022,summer,4,30.32945139,0.413138031,30.963,29.652,1.311,28.5874,1.742051389,1.742051389,0.248864484
2022-06-26,HKS,6,2022,summer,4,30.65604861,0.634494494,32.497,29.752,2.745,28.5874,2.068648611,2.068648611,0.29552123
2022-06-26,IT,6,2022,summer,4,29.92530556,0.558591339,30.862,28.06,2.802,28.5874,1.337905556,1.337905556,0.191129365
2022-06-26,OT,6,2022,summer,4,31.03925,1.42282627,33.326,27.37,5.956,28.5874,2.45185,2.45185,0.350264286
2022-06-27,HK,6,2022,summer,4,30.24768056,0.24337969,30.659,29.853,0.806,28.5874,1.660280556,1.660280556,0.237182937
2022-06-27,HKS,6,2022,summer,4,30.41533333,0.332201641,31.064,29.953,1.111,28.5874,1.827933333,1.827933333,0.261133333
2022-06-27,IT,6,2022,summer,4,29.13736111,1.336099189,30.76,23.484,7.276,28.5874,0.549961111,0,0
2022-06-27,OT,6,2022,summer,4,30.63822917,1.296742447,33.222,27.075,6.147,28.5874,2.050829167,2.050829167,0.292975595
2022-06-28,HK,6,2022,summer,4,30.14405556,0.216215406,30.558,29.752,0.806,28.5874,1.556655556,1.556655556,0.222379365
2022-06-28,HKS,6,2022,summer,4,30.32768056,0.336535156,31.064,29.752,1.312,28.5874,1.740280556,1.740280556,0.248611508
2022-06-28,IT,6,2022,summer,4,29.41880556,0.838762978,30.558,25.028,5.53,28.5874,0.831405556,0,0
2022-06-28,OT,6,2022,summer,4,30.73483333,0.92114267,32.6,28.06,4.54,28.5874,2.147433333,2.147433333,0.30677619
2022-06-29,HK,6,2022,summer,4,29.93368056,0.19854339,30.255,29.552,0.703,28.5874,1.346280556,1.346280556,0.192325794
2022-06-29,HKS,6,2022,summer,4,29.96290972,0.375290506,30.659,28.754,1.905,28.5874,1.375509722,1.375509722,0.196501389
2022-06-29,IT,6,2022,summer,4,29.60648611,0.446184148,30.154,26.977,3.177,28.5874,1.019086111,1.019086111,0.14558373
2022-06-29,OT,6,2022,summer,4,30.91979167,0.821382494,32.188,28.258,3.93,28.5874,2.332391667,2.332391667,0.33319881
2022-06-30,HK,6,2022,summer,4,29.63835417,0.173173201,29.953,29.252,0.701,28.5874,1.050954167,1.050954167,0.15013631
2022-06-30,HKS,6,2022,summer,4,29.77998611,0.318137741,30.558,29.252,1.306,28.5874,1.192586111,1.192586111,0.170369444
2022-06-30,IT,6,2022,summer,4,28.63869444,1.181476641,30.054,23.966,6.088,28.5874,0.051294444,0,0
2022-06-30,OT,6,2022,summer,4,30.03809722,1.146747327,31.676,27.075,4.601,28.5874,1.450697222,1.450697222,0.20724246
2022-07-01,HK,7,2022,summer,5,29.20736111,0.276304246,29.552,28.555,0.997,28.5874,0.619961111,0,0
2022-07-01,HKS,7,2022,summer,5,29.28714583,0.309391959,29.752,28.555,1.197,28.5874,0.699745833,0,0
2022-07-01,IT,7,2022,summer,5,28.93625,0.392320486,29.452,27.862,1.59,28.5874,0.34885,0,0
2022-07-01,OT,7,2022,summer,5,29.84639583,0.668407378,31.166,28.258,2.908,28.5874,1.258995833,1.258995833,0.179856548
2022-07-02,HK,7,2022,summer,5,29.94236806,0.309655996,30.457,29.252,1.205,28.5874,1.354968056,1.354968056,0.193566865
2022-07-02,HKS,7,2022,summer,5,30.03735417,0.312025987,30.558,29.352,1.206,28.5874,1.449954167,1.449954167,0.20713631
2022-07-02,IT,7,2022,summer,5,28.62153472,0.929408346,29.953,26.097,3.856,28.5874,0.034134722,0,0
2022-07-02,OT,7,2022,summer,5,29.48282639,0.630172363,30.154,27.764,2.39,28.5874,0.895426389,0,0
2022-07-03,HK,7,2022,summer,5,30.20099306,0.055914082,30.356,30.154,0.202,28.5874,1.613593056,1.613593056,0.230513294
2022-07-03,HKS,7,2022,summer,5,30.29848611,0.059306362,30.457,30.255,0.202,28.5874,1.711086111,1.711086111,0.244440873
2022-07-03,IT,7,2022,summer,5,27.74473611,1.573051402,29.352,24.835,4.517,28.5874,-0.842663889,0,0
2022-07-03,OT,7,2022,summer,5,28.46627778,1.087300091,30.255,26.195,4.06,28.5874,-0.121122222,0,0
2022-07-04,HK,7,2022,summer,5,29.97009028,0.198528077,30.356,29.652,0.704,28.5874,1.382690278,1.382690278,0.197527183
2022-07-04,HKS,7,2022,summer,5,30.07052778,0.203296089,30.457,29.752,0.705,28.5874,1.483127778,1.483127778,0.211875397
2022-07-04,IT,7,2022,summer,5,28.0623125,1.239131048,29.252,24.931,4.321,28.5874,-0.5250875,0,0
2022-07-04,OT,7,2022,summer,5,28.45911111,1.271138767,30.659,25.222,5.437,28.5874,-0.128288889,0,0
2022-07-05,HK,7,2022,summer,5,29.7329386,0.124374775,29.953,29.452,0.501,28.5874,1.145538596,1.145538596,0.163648371
2022-07-05,HKS,7,2022,summer,5,29.86417925,0.118039848,30.154,29.652,0.502,28.5874,1.276779245,1.276779245,0.182397035
2022-07-05,IT,7,2022,summer,5,28.94184722,0.714022764,29.452,26.195,3.257,28.5874,0.354447222,0,0
2022-07-05,OT,7,2022,summer,5,29.8045,0.752270716,31.166,28.258,2.908,28.5874,1.2171,1.2171,0.173871429
2022-07-07,OT,7,2022,summer,5,32.062125,0.648144606,33.43,30.457,2.973,28.5874,3.474725,3.474725,0.496389286
2022-07-08,IT,7,2022,summer,5,30.31358333,0.489989146,31.166,29.152,2.014,28.5874,1.726183333,1.726183333,0.246597619
2022-07-08,OT,7,2022,summer,5,31.71302083,0.762669792,33.43,30.154,3.276,28.5874,3.125620833,3.125620833,0.446517262
2022-07-09,IT,7,2022,summer,5,30.26919444,0.416387096,31.166,29.452,1.714,28.5874,1.681794444,1.681794444,0.240256349
2022-07-09,OT,7,2022,summer,5,31.96179167,0.668280358,33.326,30.356,2.97,28.5874,3.374391667,3.374391667,0.482055952
2022-07-10,IT,7,2022,summer,5,30.41278472,0.555292075,31.37,29.752,1.618,28.5874,1.825384722,1.825384722,0.260769246
2022-07-10,OT,7,2022,summer,5,31.99991667,0.892484956,33.535,29.552,3.983,28.5874,3.412516667,3.412516667,0.487502381
2022-07-11,IT,7,2022,summer,5,29.94948611,0.745922492,31.166,27.665,3.501,28.5874,1.362086111,1.362086111,0.19458373
2022-07-11,OT,7,2022,summer,5,31.41145833,1.258097956,33.743,27.764,5.979,28.5874,2.824058333,2.824058333,0.403436905
2022-07-12,IT,7,2022,summer,5,29.89063889,0.614629169,31.166,27.862,3.304,28.5874,1.303238889,1.303238889,0.186176984
2022-07-12,OT,7,2022,summer,5,31.3208125,1.123456949,33.743,28.754,4.989,28.5874,2.7334125,2.7334125,0.3904875
2022-07-13,HK,7,2022,summer,5,30.47570833,0.357986089,30.963,29.752,1.211,28.5874,1.888308333,1.888308333,0.269758333
2022-07-13,HKS,7,2022,summer,5,31.20544444,0.882885398,33.639,30.154,3.485,28.5874,2.618044444,2.618044444,0.374006349
2022-07-13,IT,7,2022,summer,5,29.95869444,1.023885601,31.574,26,5.574,28.5874,1.371294444,1.371294444,0.195899206
2022-07-13,OT,7,2022,summer,5,31.44908333,1.005867527,33.43,29.152,4.278,28.5874,2.861683333,2.861683333,0.408811905
2022-07-14,HK,7,2022,summer,5,31.04145833,0.567042861,32.6,30.255,2.345,28.5874,2.454058333,2.454058333,0.350579762
2022-07-14,HKS,7,2022,summer,5,30.48249306,0.289393119,31.574,30.054,1.52,28.5874,1.895093056,1.895093056,0.270727579
2022-07-14,IT,7,2022,summer,5,29.97484028,0.573842022,31.268,28.258,3.01,28.5874,1.387440278,1.387440278,0.198205754
2022-07-14,OT,7,2022,summer,5,31.34275,0.992154318,32.911,28.655,4.256,28.5874,2.75535,2.75535,0.393621429
2022-07-15,HK,7,2022,summer,5,30.42195833,0.161633397,30.76,29.853,0.907,28.5874,1.834558333,1.834558333,0.262079762
2022-07-15,HKS,7,2022,summer,5,30.33059028,0.375463935,31.37,29.853,1.517,28.5874,1.743190278,1.743190278,0.249027183
2022-07-15,IT,7,2022,summer,5,28.30333333,1.20879097,29.752,24.545,5.207,28.5874,-0.284066667,0,0
2022-07-15,OT,7,2022,summer,5,29.42320833,1.257568863,31.268,26.292,4.976,28.5874,0.835808333,0,0
2022-07-16,HK,7,2022,summer,5,30.32548611,0.300309723,30.963,29.953,1.01,28.5874,1.738086111,1.738086111,0.248298016
2022-07-16,HKS,7,2022,summer,5,30.0863125,0.305869652,30.76,29.652,1.108,28.5874,1.4989125,1.4989125,0.214130357
2022-07-16,IT,7,2022,summer,5,26.907375,1.149010215,28.555,24.448,4.107,28.5874,-1.680025,0,0
2022-07-16,OT,7,2022,summer,5,28.09075,1.038902746,29.552,24.835,4.717,28.5874,-0.49665,0,0
2022-07-17,HK,7,2022,summer,5,30.11411111,0.256045344,30.659,29.652,1.007,28.5874,1.526711111,1.526711111,0.218101587
2022-07-17,HKS,7,2022,summer,5,30.17682639,0.421174255,30.963,29.652,1.311,28.5874,1.589426389,1.589426389,0.227060913
2022-07-17,IT,7,2022,summer,5,26.13338194,0.597463473,26.977,24.062,2.915,28.5874,-2.454018056,0,0
2022-07-17,OT,7,2022,summer,5,27.45675,0.497166888,28.357,26.585,1.772,28.5874,-1.13065,0,0
2022-07-18,HK,7,2022,summer,5,30.19270833,0.352723051,30.76,29.752,1.008,28.5874,1.605308333,1.605308333,0.229329762
